ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS
350,188,12,-4,0,200,10,80,20,800,400,20,12,30
362,184,12,-4,0,200,10,80,20,800,400,20,12,30
374,180,12,-4,0,200,10,80,20,800,400,20,12,30
386,176,12,-4,0,200,10,80,20,800,400,20,12,30
398,172,12,-4,0,200,10,80,20,800,400,20,12,30
410,168,12,-4,0,200,10,80,20,800,400,20,12,30
422,164,12,-4,0,200,10,80,20,800,400,20,12,30
434,160,12,-4,0,200,10,80,20,800,400,20,12,30
446,156,12,-4,0,200,10,80,20,800,400,20,12,30
458,152,12,-4,0,200,10,80,20,800,400,20,12,30
470,148,12,-4,0,200,10,80,20,800,400,20,12,30
482,144,12,-4,0,200,10,80,20,800,400,20,12,30
494,140,12,-4,0,200,10,80,20,800,400,20,12,30
506,136,12,-4,0,200,10,80,20,800,400,20,12,30
518,132,12,-4,0,200,10,80,20,800,400,20,12,30
530,128,12,-4,0,200,10,80,20,800,400,20,12,30
542,124,12,-4,0,200,10,80,20,800,400,20,12,30
554,120,12,-4,0,200,10,80,20,800,400,20,12,30
566,116,12,-4,0,200,10,80,20,800,400,20,12,30
578,112,12,-4,0,200,10,80,20,800,400,20,12,30
590,108,12,-4,0,200,10,80,20,800,400,20,12,30
602,104,12,-4,0,200,10,80,20,800,400,20,12,30
614,100,12,-4,0,200,10,80,20,800,400,20,12,30
626,96,12,-4,0,200,10,80,20,800,400,20,12,30
638,92,12,-4,0,200,10,80,20,800,400,20,12,30
650,88,12,-4,0,200,10,80,20,800,400,20,12,30
662,84,12,-4,0,200,10,80,20,800,400,20,12,30
674,80,12,-4,0,200,10,80,20,800,400,20,12,30
686,76,12,-4,0,200,10,80,20,800,400,20,12,30
698,72,12,-4,0,200,10,80,20,800,400,20,12,30
710,68,12,-4,0,200,10,80,20,800,400,20,12,30
722,64,12,-4,0,200,10,80,20,800,400,20,12,30
734,60,12,-4,0,200,10,80,20,800,400,20,12,30
746,56,12,-4,0,200,10,80,20,800,400,20,12,30
758,52,12,-4,0,200,10,80,20,800,400,20,12,30
770,48,12,-4,0,200,10,80,20,800,400,20,12,30
782,44,12,-4,0,200,10,80,20,800,400,20,12,30
758,188,-12,-12,0,200,10,80,20,800,400,20,12,30
746,176,-12,-12,0,200,10,80,20,800,400,20,12,30
734,164,-12,-12,0,200,10,80,20,800,400,20,12,30
722,152,-12,-12,0,200,10,80,20,800,400,20,12,30
710,140,-12,-12,0,200,10,80,20,800,400,20,12,30
698,128,-12,-12,0,200,10,80,20,800,400,20,12,30
686,116,-12,-12,0,200,10,80,20,800,400,20,12,30
674,104,-12,-12,0,200,10,80,20,800,400,20,12,30
662,92,-12,-12,0,200,10,80,20,800,400,20,12,30
650,80,-12,-12,0,200,10,80,20,800,400,20,12,30
638,68,-12,-12,0,200,10,80,20,800,400,20,12,30
626,56,-12,-12,0,200,10,80,20,800,400,20,12,30
614,44,-12,-12,0,200,10,80,20,800,400,20,12,30
602,32,-12,-12,0,200,10,80,20,800,400,20,12,30
590,44,-12,12,0,200,10,80,20,800,400,20,12,30
578,56,-12,12,0,200,10,80,20,800,400,20,12,30
566,68,-12,12,0,200,10,80,20,800,400,20,12,30
554,80,-12,12,0,200,10,80,20,800,400,20,12,30
542,92,-12,12,0,200,10,80,20,800,400,20,12,30
530,104,-12,12,0,200,10,80,20,800,400,20,12,30
518,116,-12,12,0,200,10,80,20,800,400,20,12,30
506,128,-12,12,0,200,10,80,20,800,400,20,12,30
494,140,-12,12,0,200,10,80,20,800,400,20,12,30
482,152,-12,12,0,200,10,80,20,800,400,20,12,30
470,164,-12,12,0,200,10,80,20,800,400,20,12,30
458,176,-12,12,0,200,10,80,20,800,400,20,12,30
446,188,-12,12,0,200,10,80,20,800,400,20,12,30
434,200,-12,12,0,200,10,80,20,800,400,20,12,30
422,212,-12,12,0,200,10,80,20,800,400,20,12,30
410,224,-12,12,0,200,10,80,20,800,400,20,12,30
398,236,-12,12,0,200,10,80,20,800,400,20,12,30
386,248,-12,12,0,200,10,80,20,800,400,20,12,30
374,260,-12,12,0,200,10,80,20,800,400,20,12,30
362,272,-12,12,0,200,10,80,20,800,400,20,12,30
350,284,-12,12,0,200,10,80,20,800,400,20,12,30
338,296,-12,12,0,200,10,80,20,800,400,20,12,30
326,308,-12,12,0,200,10,80,20,800,400,20,12,30
314,320,-12,12,0,200,10,80,20,800,400,20,12,30
302,332,-12,12,0,200,10,80,20,800,400,20,12,30
290,344,-12,12,0,200,10,80,20,800,400,20,12,30
278,356,-12,12,0,200,10,80,20,800,400,20,12,30
266,368,-12,12,0,200,10,80,20,800,400,20,12,30
254,356,-12,-12,0,200,10,80,20,800,400,20,12,30
242,344,-12,-12,0,200,10,80,20,800,400,20,12,30
230,332,-12,-12,0,200,10,80,20,800,400,20,12,30
218,320,-12,-12,0,200,10,80,20,800,400,20,12,30
206,308,-12,-12,0,200,10,80,20,800,400,20,12,30
194,296,-12,-12,0,200,10,80,20,800,400,20,12,30
182,284,-12,-12,0,200,10,80,20,800,400,20,12,30
170,272,-12,-12,0,200,10,80,20,800,400,20,12,30
158,260,-12,-12,0,200,10,80,20,800,400,20,12,30
146,248,-12,-12,0,200,10,80,20,800,400,20,12,30
134,236,-12,-12,0,200,10,80,20,800,400,20,12,30
122,224,-12,-12,0,200,10,80,20,800,400,20,12,30
110,212,-12,-12,0,200,10,80,20,800,400,20,12,30
98,200,-12,-12,0,200,10,80,20,800,400,20,12,30
86,188,-12,-12,0,200,10,80,20,800,400,20,12,30
74,176,-12,-12,0,200,10,80,20,800,400,20,12,30
62,164,-12,-12,0,200,10,80,20,800,400,20,12,30
50,152,-12,-12,0,200,10,80,20,800,400,20,12,30
38,140,-12,-12,0,200,10,80,20,800,400,20,12,30
50,128,12,-12,0,200,10,80,20,800,400,20,12,30
62,116,12,-12,0,200,10,80,20,800,400,20,12,30
74,104,12,-12,0,200,10,80,20,800,400,20,12,30
86,92,12,-12,0,200,10,80,20,800,400,20,12,30
98,80,12,-12,0,200,10,80,20,800,400,20,12,30
110,68,12,-12,0,200,10,80,20,800,400,20,12,30
122,56,12,-12,0,200,10,80,20,800,400,20,12,30
134,44,12,-12,0,200,10,80,20,800,400,20,12,30
146,32,12,-12,0,200,10,80,20,800,400,20,12,30
158,44,12,12,0,200,10,80,20,800,400,20,12,30
170,56,12,12,0,200,10,80,20,800,400,20,12,30
182,68,12,12,0,200,10,80,20,800,400,20,12,30
194,80,12,12,0,200,10,80,20,800,400,20,12,30
206,92,12,12,0,200,10,80,20,800,400,20,12,30
218,104,12,12,0,200,10,80,20,800,400,20,12,30
230,116,12,12,0,200,10,80,20,800,400,20,12,30
242,128,12,12,0,200,10,80,20,800,400,20,12,30
254,140,12,12,0,200,10,80,20,800,400,20,12,30
266,152,12,12,0,200,10,80,20,800,400,20,12,30
278,164,12,12,0,200,10,80,20,800,400,20,12,30
290,176,12,12,0,200,10,80,20,800,400,20,12,30
302,188,12,12,0,200,10,80,20,800,400,20,12,30
314,200,12,12,0,200,10,80,20,800,400,20,12,30
326,212,12,12,0,200,10,80,20,800,400,20,12,30
338,224,12,12,0,200,10,80,20,800,400,20,12,30
350,236,12,12,0,200,10,80,20,800,400,20,12,30
362,248,12,12,0,200,10,80,20,800,400,20,12,30
374,260,12,12,0,200,10,80,20,800,400,20,12,30
386,272,12,12,0,200,10,80,20,800,400,20,12,30
398,284,12,12,0,200,10,80,20,800,400,20,12,30
410,296,12,12,0,200,10,80,20,800,400,20,12,30
422,308,12,12,0,200,10,80,20,800,400,20,12,30
434,320,12,12,0,200,10,80,20,800,400,20,12,30
446,332,12,12,0,200,10,80,20,800,400,20,12,30
458,344,12,12,0,200,10,80,20,800,400,20,12,30
470,356,12,12,0,200,10,80,20,800,400,20,12,30
482,368,12,12,0,200,10,80,20,800,400,20,12,30
494,356,12,-12,0,200,10,80,20,800,400,20,12,30
506,344,12,-12,0,200,10,80,20,800,400,20,12,30
518,332,12,-12,0,200,10,80,20,800,400,20,12,30
530,320,12,-12,0,200,10,80,20,800,400,20,12,30
542,308,12,-12,0,200,10,80,20,800,400,20,12,30
554,296,12,-12,0,200,10,80,20,800,400,20,12,30
566,284,12,-12,0,200,10,80,20,800,400,20,12,30
578,272,12,-12,0,200,10,80,20,800,400,20,12,30
590,260,12,-12,0,200,10,80,20,800,400,20,12,30
602,248,12,-12,0,200,10,80,20,800,400,20,12,30
614,236,12,-12,0,200,10,80,20,800,400,20,12,30
626,224,12,-12,0,200,10,80,20,800,400,20,12,30
638,212,12,-12,0,200,10,80,20,800,400,20,12,30
650,200,12,-12,0,200,10,80,20,800,400,20,12,30
662,188,12,-12,0,200,10,80,20,800,400,20,12,30
674,176,12,-12,0,200,10,80,20,800,400,20,12,30
686,164,12,-12,0,200,10,80,20,800,400,20,12,30
698,152,12,-12,0,200,10,80,20,800,400,20,12,30
710,140,12,-12,0,200,10,80,20,800,400,20,12,30
722,128,12,-12,0,200,10,80,20,800,400,20,12,30
734,116,12,-12,0,200,10,80,20,800,400,20,12,30
746,104,12,-12,0,200,10,80,20,800,400,20,12,30
758,92,12,-12,0,200,10,80,20,800,400,20,12,30
770,80,12,-12,0,200,10,80,20,800,400,20,12,30
782,68,12,-12,0,200,10,80,20,800,400,20,12,30
758,188,-12,-12,0,200,10,80,20,800,400,20,12,30
746,176,-12,-12,0,200,10,80,20,800,400,20,12,30
734,164,-12,-12,0,200,10,80,20,800,400,20,12,30
722,152,-12,-12,0,200,10,80,20,800,400,20,12,30
710,140,-12,-12,0,200,10,80,20,800,400,20,12,30
698,128,-12,-12,0,200,10,80,20,800,400,20,12,30
686,116,-12,-12,0,200,10,80,20,800,400,20,12,30
674,104,-12,-12,0,200,10,80,20,800,400,20,12,30
662,92,-12,-12,0,200,10,80,20,800,400,20,12,30
650,80,-12,-12,0,200,10,80,20,800,400,20,12,30
638,68,-12,-12,0,200,10,80,20,800,400,20,12,30
626,56,-12,-12,0,200,10,80,20,800,400,20,12,30
614,44,-12,-12,0,200,10,80,20,800,400,20,12,30
602,32,-12,-12,0,200,10,80,20,800,400,20,12,30
590,44,-12,12,0,200,10,80,20,800,400,20,12,30
578,56,-12,12,0,200,10,80,20,800,400,20,12,30
566,68,-12,12,0,200,10,80,20,800,400,20,12,30
554,80,-12,12,0,200,10,80,20,800,400,20,12,30
542,92,-12,12,0,200,10,80,20,800,400,20,12,30
530,104,-12,12,0,200,10,80,20,800,400,20,12,30
518,116,-12,12,0,200,10,80,20,800,400,20,12,30
506,128,-12,12,0,200,10,80,20,800,400,20,12,30
494,140,-12,12,0,200,10,80,20,800,400,20,12,30
482,152,-12,12,0,200,10,80,20,800,400,20,12,30
470,164,-12,12,0,200,10,80,20,800,400,20,12,30
458,176,-12,12,0,200,10,80,20,800,400,20,12,30
446,188,-12,12,0,200,10,80,20,800,400,20,12,30
434,200,-12,12,0,200,10,80,20,800,400,20,12,30
422,212,-12,12,0,200,10,80,20,800,400,20,12,30
410,224,-12,12,0,200,10,80,20,800,400,20,12,30
398,236,-12,12,0,200,10,80,20,800,400,20,12,30
386,248,-12,12,0,200,10,80,20,800,400,20,12,30
374,260,-12,12,0,200,10,80,20,800,400,20,12,30
362,272,-12,12,0,200,10,80,20,800,400,20,12,30
350,284,-12,12,0,200,10,80,20,800,400,20,12,30
338,296,-12,12,0,200,10,80,20,800,400,20,12,30
326,308,-12,12,0,200,10,80,20,800,400,20,12,30
314,320,-12,12,0,200,10,80,20,800,400,20,12,30
302,332,-12,12,0,200,10,80,20,800,400,20,12,30
290,344,-12,12,0,200,10,80,20,800,400,20,12,30
278,356,-12,12,0,200,10,80,20,800,400,20,12,30
266,368,-12,12,0,200,10,80,20,800,400,20,12,30
254,356,-12,-12,0,200,10,80,20,800,400,20,12,30
242,344,-12,-12,0,200,10,80,20,800,400,20,12,30
230,332,-12,-12,0,200,10,80,20,800,400,20,12,30
218,320,-12,-12,0,200,10,80,20,800,400,20,12,30
206,308,-12,-12,0,200,10,80,20,800,400,20,12,30
194,296,-12,-12,0,200,10,80,20,800,400,20,12,30
182,284,-12,-12,0,200,10,80,20,800,400,20,12,30
170,272,-12,-12,0,200,10,80,20,800,400,20,12,30
158,260,-12,-12,0,200,10,80,20,800,400,20,12,30
146,248,-12,-12,0,200,10,80,20,800,400,20,12,30
134,236,-12,-12,0,200,10,80,20,800,400,20,12,30
122,224,-12,-12,0,200,10,80,20,800,400,20,12,30
110,212,-12,-12,0,200,10,80,20,800,400,20,12,30
98,200,-12,-12,0,200,10,80,20,800,400,20,12,30
86,188,-12,-12,0,200,10,80,20,800,400,20,12,30
74,176,-12,-12,0,200,10,80,20,800,400,20,12,30
62,164,-12,-12,0,200,10,80,20,800,400,20,12,30
50,152,-12,-12,0,200,10,80,20,800,400,20,12,30
38,140,-12,-12,0,200,10,80,20,800,400,20,12,30
50,128,12,-12,0,200,10,80,20,800,400,20,12,30
62,116,12,-12,0,200,10,80,20,800,400,20,12,30
74,104,12,-12,0,200,10,80,20,800,400,20,12,30
86,92,12,-12,0,200,10,80,20,800,400,20,12,30
98,80,12,-12,0,200,10,80,20,800,400,20,12,30
110,68,12,-12,0,200,10,80,20,800,400,20,12,30
122,56,12,-12,0,200,10,80,20,800,400,20,12,30
134,44,12,-12,0,200,10,80,20,800,400,20,12,30
146,32,12,-12,0,200,10,80,20,800,400,20,12,30
158,44,12,12,0,200,10,80,20,800,400,20,12,30
170,56,12,12,0,200,10,80,20,800,400,20,12,30
182,68,12,12,0,200,10,80,20,800,400,20,12,30
194,80,12,12,0,200,10,80,20,800,400,20,12,30
206,92,12,12,0,200,10,80,20,800,400,20,12,30
218,104,12,12,0,200,10,80,20,800,400,20,12,30
230,116,12,12,0,200,10,80,20,800,400,20,12,30
242,128,12,12,0,200,10,80,20,800,400,20,12,30
254,140,12,12,0,200,10,80,20,800,400,20,12,30
266,152,12,12,0,200,10,80,20,800,400,20,12,30
278,164,12,12,0,200,10,80,20,800,400,20,12,30
290,176,12,12,0,200,10,80,20,800,400,20,12,30
302,188,12,12,0,200,10,80,20,800,400,20,12,30
314,200,12,12,0,200,10,80,20,800,400,20,12,30
326,212,12,12,0,200,10,80,20,800,400,20,12,30
338,224,12,12,0,200,10,80,20,800,400,20,12,30
350,236,12,12,0,200,10,80,20,800,400,20,12,30
362,248,12,12,0,200,10,80,20,800,400,20,12,30
374,260,12,12,0,200,10,80,20,800,400,20,12,30
386,272,12,12,0,200,10,80,20,800,400,20,12,30
398,284,12,12,0,200,10,80,20,800,400,20,12,30
410,296,12,12,0,200,10,80,20,800,400,20,12,30
422,308,12,12,0,200,10,80,20,800,400,20,12,30
434,320,12,12,0,200,10,80,20,800,400,20,12,30
446,332,12,12,0,200,10,80,20,800,400,20,12,30
458,344,12,12,0,200,10,80,20,800,400,20,12,30
470,356,12,12,0,200,10,80,20,800,400,20,12,30
482,368,12,12,0,200,10,80,20,800,400,20,12,30
494,356,12,-12,0,200,10,80,20,800,400,20,12,30
506,344,12,-12,0,200,10,80,20,800,400,20,12,30
518,332,12,-12,0,200,10,80,20,800,400,20,12,30
530,320,12,-12,0,200,10,80,20,800,400,20,12,30
542,308,12,-12,0,200,10,80,20,800,400,20,12,30
554,296,12,-12,0,200,10,80,20,800,400,20,12,30
566,284,12,-12,0,200,10,80,20,800,400,20,12,30
578,272,12,-12,0,200,10,80,20,800,400,20,12,30
590,260,12,-12,0,200,10,80,20,800,400,20,12,30
602,248,12,-12,0,200,10,80,20,800,400,20,12,30
614,236,12,-12,0,200,10,80,20,800,400,20,12,30
626,224,12,-12,0,200,10,80,20,800,400,20,12,30
638,212,12,-12,0,200,10,80,20,800,400,20,12,30
650,200,12,-12,0,200,10,80,20,800,400,20,12,30
662,188,12,-12,0,200,10,80,20,800,400,20,12,30
674,176,12,-12,0,200,10,80,20,800,400,20,12,30
686,164,12,-12,0,200,10,80,20,800,400,20,12,30
698,152,12,-12,0,200,10,80,20,800,400,20,12,30
710,140,12,-12,0,200,10,80,20,800,400,20,12,30
722,128,12,-12,0,200,10,80,20,800,400,20,12,30
734,116,12,-12,0,200,10,80,20,800,400,20,12,30
746,104,12,-12,0,200,10,80,20,800,400,20,12,30
758,92,12,-12,0,200,10,80,20,800,400,20,12,30
770,80,12,-12,0,200,10,80,20,800,400,20,12,30
782,68,12,-12,0,200,10,80,20,800,400,20,12,30
758,207,-12,7,0,200,10,80,20,800,400,20,12,30
746,214,-12,7,0,200,10,80,20,800,400,20,12,30
734,221,-12,7,0,200,10,80,20,800,400,20,12,30
722,228,-12,7,0,200,10,80,20,800,400,20,12,30
710,235,-12,7,0,200,10,80,20,800,400,20,12,30
698,242,-12,7,0,200,10,80,20,800,400,20,12,30
686,249,-12,7,0,200,10,80,20,800,400,20,12,30
674,256,-12,7,0,200,10,80,20,800,400,20,12,30
662,263,-12,7,0,200,10,80,20,800,400,20,12,30
650,270,-12,7,0,200,10,80,20,800,400,20,12,30
638,277,-12,7,0,200,10,80,20,800,400,20,12,30
626,284,-12,7,0,200,10,80,20,800,400,20,12,30
614,291,-12,7,0,200,10,80,20,800,400,20,12,30
602,298,-12,7,0,200,10,80,20,800,400,20,12,30
590,305,-12,7,0,200,10,80,20,800,400,20,12,30
578,312,-12,7,0,200,10,80,20,800,400,20,12,30
566,319,-12,7,0,200,10,80,20,800,400,20,12,30
554,326,-12,7,0,200,10,80,20,800,400,20,12,30
542,333,-12,7,0,200,10,80,20,800,400,20,12,30
530,340,-12,7,0,200,10,80,20,800,400,20,12,30
518,347,-12,7,0,200,10,80,20,800,400,20,12,30
506,354,-12,7,0,200,10,80,20,800,400,20,12,30
494,361,-12,7,0,200,10,80,20,800,400,20,12,30
482,368,-12,7,0,200,10,80,20,800,400,20,12,30
470,361,-12,-7,0,200,10,80,20,800,400,20,12,30
458,354,-12,-7,0,200,10,80,20,800,400,20,12,30
446,347,-12,-7,0,200,10,80,20,800,400,20,12,30
434,340,-12,-7,0,200,10,80,20,800,400,20,12,30
422,333,-12,-7,0,200,10,80,20,800,400,20,12,30
410,326,-12,-7,0,200,10,80,20,800,400,20,12,30
398,319,-12,-7,0,200,10,80,20,800,400,20,12,30
386,312,-12,-7,0,200,10,80,20,800,400,20,12,30
374,305,-12,-7,0,200,10,80,20,800,400,20,12,30
362,298,-12,-7,0,200,10,80,20,800,400,20,12,30
350,291,-12,-7,0,200,10,80,20,800,400,20,12,30
338,284,-12,-7,0,200,10,80,20,800,400,20,12,30
326,277,-12,-7,0,200,10,80,20,800,400,20,12,30
314,270,-12,-7,0,200,10,80,20,800,400,20,12,30
302,263,-12,-7,0,200,10,80,20,800,400,20,12,30
290,256,-12,-7,0,200,10,80,20,800,400,20,12,30
278,249,-12,-7,0,200,10,80,20,800,400,20,12,30
266,242,-12,-7,0,200,10,80,20,800,400,20,12,30
254,235,-12,-7,0,200,10,80,20,800,400,20,12,30
242,228,-12,-7,0,200,10,80,20,800,400,20,12,30
230,221,-12,-7,0,200,10,80,20,800,400,20,12,30
218,214,-12,-7,0,200,10,80,20,800,400,20,12,30
206,207,-12,-7,0,200,10,80,20,800,400,20,12,30
194,200,-12,-7,0,200,10,80,20,800,400,20,12,30
182,193,-12,-7,0,200,10,80,20,800,400,20,12,30
170,186,-12,-7,0,200,10,80,20,800,400,20,12,30
158,179,-12,-7,0,200,10,80,20,800,400,20,12,30
146,172,-12,-7,0,200,10,80,20,800,400,20,12,30
134,165,-12,-7,0,200,10,80,20,800,400,20,12,30
122,158,-12,-7,0,200,10,80,20,800,400,20,12,30
110,151,-12,-7,0,200,10,80,20,800,400,20,12,30
98,144,-12,-7,0,200,10,80,20,800,400,20,12,30
86,137,-12,-7,0,200,10,80,20,800,400,20,12,30
74,130,-12,-7,0,200,10,80,20,800,400,20,12,30
62,123,-12,-7,0,200,10,80,20,800,400,20,12,30
50,116,-12,-7,0,200,10,80,20,800,400,20,12,30
38,109,-12,-7,0,200,10,80,20,800,400,20,12,30
50,102,12,-7,0,200,10,80,20,800,400,20,12,30
62,95,12,-7,0,200,10,80,20,800,400,20,12,30
74,88,12,-7,0,200,10,80,20,800,400,20,12,30
86,81,12,-7,0,200,10,80,20,800,400,20,12,30
98,74,12,-7,0,200,10,80,20,800,400,20,12,30
110,67,12,-7,0,200,10,80,20,800,400,20,12,30
122,60,12,-7,0,200,10,80,20,800,400,20,12,30
134,53,12,-7,0,200,10,80,20,800,400,20,12,30
146,46,12,-7,0,200,10,80,20,800,400,20,12,30
158,39,12,-7,0,200,10,80,20,800,400,20,12,30
170,32,12,-7,0,200,10,80,20,800,400,20,12,30
182,39,12,7,0,200,10,80,20,800,400,20,12,30
194,46,12,7,0,200,10,80,20,800,400,20,12,30
206,53,12,7,0,200,10,80,20,800,400,20,12,30
218,60,12,7,0,200,10,80,20,800,400,20,12,30
230,67,12,7,0,200,10,80,20,800,400,20,12,30
242,74,12,7,0,200,10,80,20,800,400,20,12,30
254,81,12,7,0,200,10,80,20,800,400,20,12,30
266,88,12,7,0,200,10,80,20,800,400,20,12,30
278,95,12,7,0,200,10,80,20,800,400,20,12,30
290,102,12,7,0,200,10,80,20,800,400,20,12,30
302,109,12,7,0,200,10,80,20,800,400,20,12,30
314,116,12,7,0,200,10,80,20,800,400,20,12,30
326,123,12,7,0,200,10,80,20,800,400,20,12,30
338,130,12,7,0,200,10,80,20,800,400,20,12,30
350,137,12,7,0,200,10,80,20,800,400,20,12,30
362,144,12,7,0,200,10,80,20,800,400,20,12,30
374,151,12,7,0,200,10,80,20,800,400,20,12,30
386,158,12,7,0,200,10,80,20,800,400,20,12,30
398,165,12,7,0,200,10,80,20,800,400,20,12,30
410,172,12,7,0,200,10,80,20,800,400,20,12,30
422,179,12,7,0,200,10,80,20,800,400,20,12,30
434,186,12,7,0,200,10,80,20,800,400,20,12,30
446,193,12,7,0,200,10,80,20,800,400,20,12,30
458,200,12,7,0,200,10,80,20,800,400,20,12,30
470,207,12,7,0,200,10,80,20,800,400,20,12,30
482,214,12,7,0,200,10,80,20,800,400,20,12,30
494,221,12,7,0,200,10,80,20,800,400,20,12,30
506,228,12,7,0,200,10,80,20,800,400,20,12,30
518,235,12,7,0,200,10,80,20,800,400,20,12,30
530,242,12,7,0,200,10,80,20,800,400,20,12,30
542,249,12,7,0,200,10,80,20,800,400,20,12,30
554,256,12,7,0,200,10,80,20,800,400,20,12,30
566,263,12,7,0,200,10,80,20,800,400,20,12,30
578,270,12,7,0,200,10,80,20,800,400,20,12,30
590,277,12,7,0,200,10,80,20,800,400,20,12,30
602,284,12,7,0,200,10,80,20,800,400,20,12,30
614,291,12,7,0,200,10,80,20,800,400,20,12,30
626,298,12,7,0,200,10,80,20,800,400,20,12,30
638,305,12,7,0,200,10,80,20,800,400,20,12,30
650,312,12,7,0,200,10,80,20,800,400,20,12,30
662,319,12,7,0,200,10,80,20,800,400,20,12,30
674,326,12,7,0,200,10,80,20,800,400,20,12,30
686,333,12,7,0,200,10,80,20,800,400,20,12,30
698,340,12,7,0,200,10,80,20,800,400,20,12,30
710,347,12,7,0,200,10,80,20,800,400,20,12,30
722,354,12,7,0,200,10,80,20,800,400,20,12,30
734,361,12,7,0,200,10,80,20,800,400,20,12,30
746,368,12,7,0,200,10,80,20,800,400,20,12,30
758,361,12,-7,0,200,10,80,20,800,400,20,12,30
770,354,12,-7,0,200,10,80,20,800,400,20,12,30
782,347,12,-7,0,200,10,80,20,800,400,20,12,30
758,190,-12,-10,0,200,10,80,20,800,400,20,12,30
746,180,-12,-10,0,200,10,80,20,800,400,20,12,30
734,170,-12,-10,0,200,10,80,20,800,400,20,12,30
722,160,-12,-10,0,200,10,80,20,800,400,20,12,30
710,150,-12,-10,0,200,10,80,20,800,400,20,12,30
698,140,-12,-10,0,200,10,80,20,800,400,20,12,30
686,130,-12,-10,0,200,10,80,20,800,400,20,12,30
674,120,-12,-10,0,200,10,80,20,800,400,20,12,30
662,110,-12,-10,0,200,10,80,20,800,400,20,12,30
650,100,-12,-10,0,200,10,80,20,800,400,20,12,30
638,90,-12,-10,0,200,10,80,20,800,400,20,12,30
626,80,-12,-10,0,200,10,80,20,800,400,20,12,30
614,70,-12,-10,0,200,10,80,20,800,400,20,12,30
602,60,-12,-10,0,200,10,80,20,800,400,20,12,30
590,50,-12,-10,0,200,10,80,20,800,400,20,12,30
578,40,-12,-10,0,200,10,80,20,800,400,20,12,30
566,30,-12,-10,0,200,10,80,20,800,400,20,12,30
554,40,-12,10,0,200,10,80,20,800,400,20,12,30
542,50,-12,10,0,200,10,80,20,800,400,20,12,30
530,60,-12,10,0,200,10,80,20,800,400,20,12,30
518,70,-12,10,0,200,10,80,20,800,400,20,12,30
506,80,-12,10,0,200,10,80,20,800,400,20,12,30
494,90,-12,10,0,200,10,80,20,800,400,20,12,30
482,100,-12,10,0,200,10,80,20,800,400,20,12,30
470,110,-12,10,0,200,10,80,20,800,400,20,12,30
458,120,-12,10,0,200,10,80,20,800,400,20,12,30
446,130,-12,10,0,200,10,80,20,800,400,20,12,30
434,140,-12,10,0,200,10,80,20,800,400,20,12,30
422,150,-12,10,0,200,10,80,20,800,400,20,12,30
410,160,-12,10,0,200,10,80,20,800,400,20,12,30
398,170,-12,10,0,200,10,80,20,800,400,20,12,30
386,180,-12,10,0,200,10,80,20,800,400,20,12,30
374,190,-12,10,0,200,10,80,20,800,400,20,12,30
362,200,-12,10,0,200,10,80,20,800,400,20,12,30
350,210,-12,10,0,200,10,80,20,800,400,20,12,30
338,220,-12,10,0,200,10,80,20,800,400,20,12,30
326,230,-12,10,0,200,10,80,20,800,400,20,12,30
314,240,-12,10,0,200,10,80,20,800,400,20,12,30
302,250,-12,10,0,200,10,80,20,800,400,20,12,30
290,260,-12,10,0,200,10,80,20,800,400,20,12,30
278,270,-12,10,0,200,10,80,20,800,400,20,12,30
266,280,-12,10,0,200,10,80,20,800,400,20,12,30
254,290,-12,10,0,200,10,80,20,800,400,20,12,30
242,300,-12,10,0,200,10,80,20,800,400,20,12,30
230,310,-12,10,0,200,10,80,20,800,400,20,12,30
218,320,-12,10,0,200,10,80,20,800,400,20,12,30
206,330,-12,10,0,200,10,80,20,800,400,20,12,30
194,340,-12,10,0,200,10,80,20,800,400,20,12,30
182,350,-12,10,0,200,10,80,20,800,400,20,12,30
170,360,-12,10,0,200,10,80,20,800,400,20,12,30
158,370,-12,10,0,200,10,80,20,800,400,20,12,30
146,360,-12,-10,0,200,10,80,20,800,400,20,12,30
134,350,-12,-10,0,200,10,80,20,800,400,20,12,30
122,340,-12,-10,0,200,10,80,20,800,400,20,12,30
110,330,-12,-10,0,200,10,80,20,800,400,20,12,30
98,320,-12,-10,0,200,10,80,20,800,400,20,12,30
86,310,-12,-10,0,200,10,80,20,800,400,20,12,30
74,300,-12,-10,0,200,10,80,20,800,400,20,12,30
62,290,-12,-10,0,200,10,80,20,800,400,20,12,30
50,280,-12,-10,0,200,10,80,20,800,400,20,12,30
38,270,-12,-10,0,200,10,80,20,800,400,20,12,30
50,260,12,-10,0,200,10,80,20,800,400,20,12,30
62,250,12,-10,0,200,10,80,20,800,400,20,12,30
74,240,12,-10,0,200,10,80,20,800,400,20,12,30
86,230,12,-10,0,200,10,80,20,800,400,20,12,30
98,220,12,-10,0,200,10,80,20,800,400,20,12,30
110,210,12,-10,0,200,10,80,20,800,400,20,12,30
122,200,12,-10,0,200,10,80,20,800,400,20,12,30
134,190,12,-10,0,200,10,80,20,800,400,20,12,30
146,180,12,-10,0,200,10,80,20,800,400,20,12,30
158,170,12,-10,0,200,10,80,20,800,400,20,12,30
170,160,12,-10,0,200,10,80,20,800,400,20,12,30
